MODEL UNDER TEST. Read ONLY this file. No decrypt. No world knowledge.

Format: ANSWER_SEALED[<id>]: <seal_or_UNKNOWN>

WTQ sealed cell-LOOKUP DSL (binder fix).


##### ID WTQFIX_DSL_0 #####
STRATUM: lookup_filter
SEALED_DSL
ROW E226c19ade2b7
COL E88cba6c08382
RETURN LOOKUP(ROW, COL)
Execute exact triple match in CONTEXT.

CONTEXT:
E226c19ade2b7 | E2c399fd0a8fb | E3f607612a0f9
Efc54a8f3fd26 | E5ce68deb2d36 | Efd4a0d943ab6
Efc54a8f3fd26 | Ed364771b15fc | Efd4a0d943ab6
Efc54a8f3fd26 | Ec2e5fa765275 | Efd4a0d943ab6
Efc54a8f3fd26 | E009cae29bd3e | Efd4a0d943ab6
Efc54a8f3fd26 | Ed26209926bb4 | Efd4a0d943ab6
Efc54a8f3fd26 | E9d762f368d90 | Efd4a0d943ab6
Eb0e3a3dd20c1 | E2c399fd0a8fb | E6c9e8103f4f7
Eb0e3a3dd20c1 | E7f09f8933bd0 | E3875b72acd7b
Eb0e3a3dd20c1 | E5ce68deb2d36 | E7df64a30cd2b
Eb0e3a3dd20c1 | Ed364771b15fc | Ea6130bc5e931
Eb0e3a3dd20c1 | Ec2e5fa765275 | E46f2d51d4c11
Eb0e3a3dd20c1 | E009cae29bd3e | Ea6130bc5e931
Eb0e3a3dd20c1 | Ed26209926bb4 | Ea6130bc5e931
Eb0e3a3dd20c1 | E9d762f368d90 | Ea6130bc5e931
Eebc6e3a63453 | E2c399fd0a8fb | E42bfd54c406a
Eebc6e3a63453 | E7f09f8933bd0 | Ecd6b8550e2c9
Eebc6e3a63453 | E5ce68deb2d36 | E7fe0b0662116
Eebc6e3a63453 | Ed364771b15fc | Ea6130bc5e931
Eebc6e3a63453 | Ec2e5fa765275 | E8143111fa5cd
Eebc6e3a63453 | E009cae29bd3e | E46f2d51d4c11
Eebc6e3a63453 | Ed26209926bb4 | E7c476926739c
Eebc6e3a63453 | E9d762f368d90 | Ea6130bc5e931


##### ID WTQFIX_DSL_16 #####
STRATUM: compose
SEALED_DSL
ROW E9cb6031bd176
COL E79b765c7256e
RETURN LOOKUP(ROW, COL)
Execute exact triple match in CONTEXT.

CONTEXT:
E226c19ade2b7 | E79b765c7256e | E7281de67490d
E226c19ade2b7 | E59dee961621d | Ea695381b81d2
E226c19ade2b7 | Ef586d3b60477 | E2f04c011327c
E226c19ade2b7 | E0f02709d1a13 | E5b1ac6fc839d
E226c19ade2b7 | E373e649ce0b9 | E3f42704ecfdf
Eea66ea277fdb | E79b765c7256e | Ea8b849a01dda
Eea66ea277fdb | E59dee961621d | E638f00a5f9cd
Eea66ea277fdb | Ef586d3b60477 | Ee8362e116b80
Eea66ea277fdb | E0f02709d1a13 | Ee5f9e14abaca
Eea66ea277fdb | E373e649ce0b9 | E1c4e9aca06d0
Ea5f2b4c7bf27 | E79b765c7256e | E207da005ba16
Ea5f2b4c7bf27 | E59dee961621d | Ecb7b19da334a
Ea5f2b4c7bf27 | Ef586d3b60477 | E90a80739cc3d
Ea5f2b4c7bf27 | E0f02709d1a13 | Ed46ba6cc96de
Ea5f2b4c7bf27 | E373e649ce0b9 | E64978c0ef518
E9cb6031bd176 | E79b765c7256e | E68111613eeac
E9cb6031bd176 | E59dee961621d | Ea90b269cf3d7
E9cb6031bd176 | Ef586d3b60477 | Ee8b0ea7d45f2
E9cb6031bd176 | E0f02709d1a13 | E713f4a4fe9fc
E9cb6031bd176 | E373e649ce0b9 | Edb2170b3eb8b
E7993d60f4638 | E79b765c7256e | Efe45cb7d9a49
E7993d60f4638 | E59dee961621d | Ebefec5341f19
E7993d60f4638 | Ef586d3b60477 | E6d8e9b4785da
E7993d60f4638 | E0f02709d1a13 | Ee318a2d2176e
E7993d60f4638 | E373e649ce0b9 | E174039aaf7e6
E8fc6d3e5f2f9 | E79b765c7256e | E43b9093133a0
E8fc6d3e5f2f9 | E59dee961621d | E69a802cd7cee
E8fc6d3e5f2f9 | Ef586d3b60477 | E04a662d6fe5a
E8fc6d3e5f2f9 | E0f02709d1a13 | E3e79873a6e1d
E8fc6d3e5f2f9 | E373e649ce0b9 | Ec2889927f2ba
Eeba7c17e4430 | E79b765c7256e | E765b7ea71613
Eeba7c17e4430 | E59dee961621d | E6e0fcb6c9014
Eeba7c17e4430 | Ef586d3b60477 | E90a80739cc3d
Eeba7c17e4430 | E0f02709d1a13 | E3819c6159d28
Eeba7c17e4430 | E373e649ce0b9 | Eb3fc16f0cd9d
Efc54a8f3fd26 | E79b765c7256e | Ef5b1f7028812
Efc54a8f3fd26 | E59dee961621d | E476a709ec928
Efc54a8f3fd26 | Ef586d3b60477 | E90a80739cc3d
Efc54a8f3fd26 | E0f02709d1a13 | E7d07b8d4493d
Efc54a8f3fd26 | E373e649ce0b9 | Ee5e82d95e3d9
Eb0e3a3dd20c1 | E79b765c7256e | E975098c192ac
Eb0e3a3dd20c1 | E59dee961621d | Edca76243f1fa
Eb0e3a3dd20c1 | Ef586d3b60477 | E90a80739cc3d
Eb0e3a3dd20c1 | E0f02709d1a13 | E2f38997d28f7
Eb0e3a3dd20c1 | E373e649ce0b9 | E349971e26d32
Eebc6e3a63453 | E79b765c7256e | E039d0b66f601
Eebc6e3a63453 | E59dee961621d | Ebe01f91c1333
Eebc6e3a63453 | Ef586d3b60477 | E90a80739cc3d
Eebc6e3a63453 | E0f02709d1a13 | E7d07b8d4493d
Eebc6e3a63453 | E373e649ce0b9 | Ebdd7878541a7
E6a9d9b0c44a2 | E79b765c7256e | Ea2dc0b5f2034
E6a9d9b0c44a2 | E59dee961621d | E9e3551a845c9
E6a9d9b0c44a2 | Ef586d3b60477 | E90a80739cc3d
E6a9d9b0c44a2 | E0f02709d1a13 | E047b51dab3ca
E6a9d9b0c44a2 | E373e649ce0b9 | Ebdc2129da98d
Ec885876e4ceb | E79b765c7256e | E19260615058d
Ec885876e4ceb | E59dee961621d | E3cd3bbda3d78
Ec885876e4ceb | Ef586d3b60477 | E90a80739cc3d
Ec885876e4ceb | E0f02709d1a13 | E66284ed5c9c2
Ec885876e4ceb | E373e649ce0b9 | E2728e05e6809
E9c2b8d5a5dc2 | E79b765c7256e | E962c3cd7a41c
E9c2b8d5a5dc2 | E59dee961621d | E140c37fface0
E9c2b8d5a5dc2 | Ef586d3b60477 | E90a80739cc3d
E9c2b8d5a5dc2 | E0f02709d1a13 | E520e5d4b6098
E9c2b8d5a5dc2 | E373e649ce0b9 | E1d17c7e1e48c
Ef199cee20847 | E79b765c7256e | E203445b14b59
Ef199cee20847 | E59dee961621d | E91e039171865
Ef199cee20847 | Ef586d3b60477 | E90a80739cc3d
Ef199cee20847 | E0f02709d1a13 | E66284ed5c9c2
Ef199cee20847 | E373e649ce0b9 | E6e6c7fd605a4
Eacf58c1b0f79 | E79b765c7256e | E68ddcaad98a0
Eacf58c1b0f79 | E59dee961621d | E6fcf5f89ff42
Eacf58c1b0f79 | Ef586d3b60477 | E90a80739cc3d
Eacf58c1b0f79 | E0f02709d1a13 | E60ff508265fe
Eacf58c1b0f79 | E373e649ce0b9 | Eba627dbb448f
Eaaba093e7040 | E79b765c7256e | Eccafa86dd3e9
Eaaba093e7040 | E59dee961621d | Eb0173f9c4ce8
Eaaba093e7040 | Ef586d3b60477 | E90a80739cc3d
Eaaba093e7040 | E0f02709d1a13 | Efb793ae0c396
Eaaba093e7040 | E373e649ce0b9 | Ef04d18164dd9
Eccd7c31000f3 | E79b765c7256e | Edab38a70c71e
Eccd7c31000f3 | E59dee961621d | E11e203879ec2
Eccd7c31000f3 | Ef586d3b60477 | E90a80739cc3d
Eccd7c31000f3 | E0f02709d1a13 | E7e680ecd23de
Eccd7c31000f3 | E373e649ce0b9 | E9a2831523af9
Efac9233c5994 | E79b765c7256e | E5c935af0a5a9
Efac9233c5994 | E59dee961621d | Ec3f856366a21
Efac9233c5994 | Ef586d3b60477 | E90a80739cc3d
Efac9233c5994 | E0f02709d1a13 | E60ff508265fe
Efac9233c5994 | E373e649ce0b9 | E6c14f4df8f63


##### ID WTQFIX_DSL_19 #####
STRATUM: compose
SEALED_DSL
ROW Eea66ea277fdb
COL Ed71115ecfa68
RETURN LOOKUP(ROW, COL)
Execute exact triple match in CONTEXT.

CONTEXT:
E226c19ade2b7 | Eb4d05bc378b6 | Ee783701300cd
E226c19ade2b7 | E2a059fa7ac9b | Eae1f30fd1fba
E226c19ade2b7 | Ed71115ecfa68 | Ea4d2bde9592a
E226c19ade2b7 | Eb5efdf3f0317 | E7c9856a252ea
E226c19ade2b7 | Ed951c2e90c7f | Ece05da6065ce
Eea66ea277fdb | Eb4d05bc378b6 | E648addaa6aee
Eea66ea277fdb | E2a059fa7ac9b | Ef6a59268f204
Eea66ea277fdb | Ed71115ecfa68 | E071c76fea781
Eea66ea277fdb | Eb5efdf3f0317 | Ebb9f20e31fa3
Eea66ea277fdb | Ed951c2e90c7f | E476b020ee386
Ea5f2b4c7bf27 | Eb4d05bc378b6 | E648addaa6aee
Ea5f2b4c7bf27 | E2a059fa7ac9b | Ee4e6d3b6b9c1
Ea5f2b4c7bf27 | Ed71115ecfa68 | E071c76fea781
Ea5f2b4c7bf27 | Eb5efdf3f0317 | E924ff255d036
Ea5f2b4c7bf27 | Ed951c2e90c7f | E476b020ee386
E9cb6031bd176 | Eb4d05bc378b6 | E13cf3bdd60ea
E9cb6031bd176 | E2a059fa7ac9b | Ef177626d913d
E9cb6031bd176 | Ed71115ecfa68 | Eed42b8495352
E9cb6031bd176 | Eb5efdf3f0317 | E812b4a1967a7
E9cb6031bd176 | Ed951c2e90c7f | Ee783701300cd
E7993d60f4638 | Eb4d05bc378b6 | E13cf3bdd60ea
E7993d60f4638 | E2a059fa7ac9b | E5c6182923884
E7993d60f4638 | Ed71115ecfa68 | E9037c95f67c4
E7993d60f4638 | Eb5efdf3f0317 | Ede1375932d04
E7993d60f4638 | Ed951c2e90c7f | Ee783701300cd
E8fc6d3e5f2f9 | Eb4d05bc378b6 | E148989cd3466
E8fc6d3e5f2f9 | E2a059fa7ac9b | E7703c59dfd1d
E8fc6d3e5f2f9 | Ed71115ecfa68 | E071c76fea781
E8fc6d3e5f2f9 | Eb5efdf3f0317 | E86465975bf98
E8fc6d3e5f2f9 | Ed951c2e90c7f | Efe67d6085097
Eeba7c17e4430 | Eb4d05bc378b6 | E78c5d857dcb8
Eeba7c17e4430 | E2a059fa7ac9b | E9ed689613dfe
Eeba7c17e4430 | Ed71115ecfa68 | E00719f886154
Eeba7c17e4430 | Eb5efdf3f0317 | E575d282bc62f
Eeba7c17e4430 | Ed951c2e90c7f | Ece05da6065ce
Efc54a8f3fd26 | Eb4d05bc378b6 | E78c5d857dcb8
Efc54a8f3fd26 | E2a059fa7ac9b | Ef3548e747be3
Efc54a8f3fd26 | Ed71115ecfa68 | E447642a7b91d
Efc54a8f3fd26 | Eb5efdf3f0317 | E95a18240755f
Efc54a8f3fd26 | Ed951c2e90c7f | Ece05da6065ce
Eb0e3a3dd20c1 | Eb4d05bc378b6 | E78c5d857dcb8
Eb0e3a3dd20c1 | E2a059fa7ac9b | E76dcc484f562
Eb0e3a3dd20c1 | Ed71115ecfa68 | E93b5c656c70f
Eb0e3a3dd20c1 | Eb5efdf3f0317 | E92ddfe65ec84
Eb0e3a3dd20c1 | Ed951c2e90c7f | Ece05da6065ce
Eebc6e3a63453 | Eb4d05bc378b6 | E78c5d857dcb8
Eebc6e3a63453 | E2a059fa7ac9b | E51868c169c48
Eebc6e3a63453 | Ed71115ecfa68 | E071c76fea781
Eebc6e3a63453 | Eb5efdf3f0317 | Efe7e77e8445f
Eebc6e3a63453 | Ed951c2e90c7f | Ece05da6065ce
